NAME,us,Year,Topic,Geo,Variable,Value,Display
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_014M,,B01001_014M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_014M,,B01001_014M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_014M,,B01001_014M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_014M,,B01001_014M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_014M,,B01001_014M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_014MA,,B01001_014MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_014MA,,B01001_014MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_014MA,,B01001_014MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_014MA,,B01001_014MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_014MA,,B01001_014MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_014MA,,B01001_014MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_015E,,B01001_015E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_015E,,B01001_015E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_015E,,B01001_015E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_015E,,B01001_015E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_015E,,B01001_015E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_015E,,B01001_015E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_015EA,,B01001_015EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_015EA,,B01001_015EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_015EA,,B01001_015EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_015EA,,B01001_015EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_015EA,,B01001_015EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_015EA,,B01001_015EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_015M,,B01001_015M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_015M,,B01001_015M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_015M,,B01001_015M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_015M,,B01001_015M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_015M,,B01001_015M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_015M,,B01001_015M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_015MA,,B01001_015MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_015MA,,B01001_015MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_015MA,,B01001_015MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_015MA,,B01001_015MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_015MA,,B01001_015MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_015MA,,B01001_015MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_016E,,B01001_016E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_016E,,B01001_016E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_016E,,B01001_016E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_016E,,B01001_016E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_016E,,B01001_016E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_016E,,B01001_016E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_016EA,,B01001_016EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_016EA,,B01001_016EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_016EA,,B01001_016EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_016EA,,B01001_016EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_016EA,,B01001_016EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_016EA,,B01001_016EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_016M,,B01001_016M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_016M,,B01001_016M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_016M,,B01001_016M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_016M,,B01001_016M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_016M,,B01001_016M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_016M,,B01001_016M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_016MA,,B01001_016MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_016MA,,B01001_016MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_016MA,,B01001_016MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_016MA,,B01001_016MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_016MA,,B01001_016MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_016MA,,B01001_016MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_017E,,B01001_017E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_017E,,B01001_017E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_017E,,B01001_017E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_017E,,B01001_017E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_017E,,B01001_017E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_017E,,B01001_017E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_017EA,,B01001_017EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_017EA,,B01001_017EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_017EA,,B01001_017EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_017EA,,B01001_017EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_017EA,,B01001_017EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_017EA,,B01001_017EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_017M,,B01001_017M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_017M,,B01001_017M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_017M,,B01001_017M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_017M,,B01001_017M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_017M,,B01001_017M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_017M,,B01001_017M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_017MA,,B01001_017MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_017MA,,B01001_017MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_017MA,,B01001_017MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_017MA,,B01001_017MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_017MA,,B01001_017MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_017MA,,B01001_017MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_018E,,B01001_018E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_018E,,B01001_018E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_018E,,B01001_018E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_018E,,B01001_018E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_018E,,B01001_018E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_018E,,B01001_018E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_018EA,,B01001_018EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_018EA,,B01001_018EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_018EA,,B01001_018EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_018EA,,B01001_018EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_018EA,,B01001_018EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_018EA,,B01001_018EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_018M,,B01001_018M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_018M,,B01001_018M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_018M,,B01001_018M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_018M,,B01001_018M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_018M,,B01001_018M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_018M,,B01001_018M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_018MA,,B01001_018MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_018MA,,B01001_018MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_018MA,,B01001_018MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_018MA,,B01001_018MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_018MA,,B01001_018MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_018MA,,B01001_018MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_019E,,B01001_019E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_019E,,B01001_019E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_019E,,B01001_019E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_019E,,B01001_019E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_019E,,B01001_019E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_019E,,B01001_019E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_019EA,,B01001_019EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_019EA,,B01001_019EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_019EA,,B01001_019EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_019EA,,B01001_019EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_019EA,,B01001_019EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_019EA,,B01001_019EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_019M,,B01001_019M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_019M,,B01001_019M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_019M,,B01001_019M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_019M,,B01001_019M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_019M,,B01001_019M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_019M,,B01001_019M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_019MA,,B01001_019MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_019MA,,B01001_019MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_019MA,,B01001_019MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_019MA,,B01001_019MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_019MA,,B01001_019MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_019MA,,B01001_019MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_020E,,B01001_020E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_020E,,B01001_020E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_020E,,B01001_020E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_020E,,B01001_020E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_020E,,B01001_020E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_020E,,B01001_020E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_020EA,,B01001_020EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_020EA,,B01001_020EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_020EA,,B01001_020EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_020EA,,B01001_020EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_020EA,,B01001_020EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_020EA,,B01001_020EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_020M,,B01001_020M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_020M,,B01001_020M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_020M,,B01001_020M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_020M,,B01001_020M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_020M,,B01001_020M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_020M,,B01001_020M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_020MA,,B01001_020MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_020MA,,B01001_020MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_020MA,,B01001_020MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_020MA,,B01001_020MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_020MA,,B01001_020MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_020MA,,B01001_020MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_021E,,B01001_021E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_021E,,B01001_021E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_021E,,B01001_021E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_021E,,B01001_021E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_021E,,B01001_021E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_021E,,B01001_021E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_021EA,,B01001_021EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_021EA,,B01001_021EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_021EA,,B01001_021EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_021EA,,B01001_021EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_021EA,,B01001_021EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_021EA,,B01001_021EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_021M,,B01001_021M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_021M,,B01001_021M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_021M,,B01001_021M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_021M,,B01001_021M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_021M,,B01001_021M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_021M,,B01001_021M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_021MA,,B01001_021MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_021MA,,B01001_021MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_021MA,,B01001_021MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_021MA,,B01001_021MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_021MA,,B01001_021MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_021MA,,B01001_021MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_022E,,B01001_022E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_022E,,B01001_022E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_022E,,B01001_022E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_022E,,B01001_022E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_022E,,B01001_022E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_022E,,B01001_022E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_022EA,,B01001_022EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_022EA,,B01001_022EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_022EA,,B01001_022EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_022EA,,B01001_022EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_022EA,,B01001_022EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_022EA,,B01001_022EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_022M,,B01001_022M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_022M,,B01001_022M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_022M,,B01001_022M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_022M,,B01001_022M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_022M,,B01001_022M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_022M,,B01001_022M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_022MA,,B01001_022MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_022MA,,B01001_022MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_022MA,,B01001_022MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_022MA,,B01001_022MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_022MA,,B01001_022MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_022MA,,B01001_022MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_023E,,B01001_023E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_023E,,B01001_023E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_023E,,B01001_023E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_023E,,B01001_023E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_023E,,B01001_023E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_023E,,B01001_023E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_023EA,,B01001_023EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_023EA,,B01001_023EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_023EA,,B01001_023EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_023EA,,B01001_023EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_023EA,,B01001_023EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_023EA,,B01001_023EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_023M,,B01001_023M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_023M,,B01001_023M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_023M,,B01001_023M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_023M,,B01001_023M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_023M,,B01001_023M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_023M,,B01001_023M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_023MA,,B01001_023MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_023MA,,B01001_023MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_023MA,,B01001_023MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_023MA,,B01001_023MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_023MA,,B01001_023MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_023MA,,B01001_023MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_024E,,B01001_024E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_024E,,B01001_024E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_024E,,B01001_024E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_024E,,B01001_024E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_024E,,B01001_024E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_024E,,B01001_024E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_024EA,,B01001_024EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_024EA,,B01001_024EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_024EA,,B01001_024EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_024EA,,B01001_024EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_024EA,,B01001_024EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_024EA,,B01001_024EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_024M,,B01001_024M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_024M,,B01001_024M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_024M,,B01001_024M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_024M,,B01001_024M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_024M,,B01001_024M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_024M,,B01001_024M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_024MA,,B01001_024MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_024MA,,B01001_024MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_024MA,,B01001_024MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_024MA,,B01001_024MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_024MA,,B01001_024MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_024MA,,B01001_024MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_025E,,B01001_025E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_025E,,B01001_025E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_025E,,B01001_025E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_025E,,B01001_025E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_025E,,B01001_025E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_025E,,B01001_025E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_025EA,,B01001_025EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_025EA,,B01001_025EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_025EA,,B01001_025EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_025EA,,B01001_025EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_025EA,,B01001_025EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_025EA,,B01001_025EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_025M,,B01001_025M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_025M,,B01001_025M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_025M,,B01001_025M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_025M,,B01001_025M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_025M,,B01001_025M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_025M,,B01001_025M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_025MA,,B01001_025MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_025MA,,B01001_025MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_025MA,,B01001_025MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_025MA,,B01001_025MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_025MA,,B01001_025MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_025MA,,B01001_025MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_026E,,B01001_026E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_026E,,B01001_026E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_026E,,B01001_026E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_026E,,B01001_026E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_026E,,B01001_026E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_026E,,B01001_026E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_026EA,,B01001_026EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_026EA,,B01001_026EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_026EA,,B01001_026EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_026EA,,B01001_026EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_026EA,,B01001_026EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_026EA,,B01001_026EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_026M,,B01001_026M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_026M,,B01001_026M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_026M,,B01001_026M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_026M,,B01001_026M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_026M,,B01001_026M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_026M,,B01001_026M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_026MA,,B01001_026MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_026MA,,B01001_026MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_026MA,,B01001_026MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_026MA,,B01001_026MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_026MA,,B01001_026MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_026MA,,B01001_026MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_027E,,B01001_027E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_027E,,B01001_027E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_027E,,B01001_027E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_027E,,B01001_027E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_027E,,B01001_027E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_027E,,B01001_027E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_027EA,,B01001_027EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_027EA,,B01001_027EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_027EA,,B01001_027EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_027EA,,B01001_027EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_027EA,,B01001_027EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_027EA,,B01001_027EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_027M,,B01001_027M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_027M,,B01001_027M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_027M,,B01001_027M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_027M,,B01001_027M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_027M,,B01001_027M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_027M,,B01001_027M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_027MA,,B01001_027MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_027MA,,B01001_027MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_027MA,,B01001_027MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_027MA,,B01001_027MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_027MA,,B01001_027MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_027MA,,B01001_027MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_028E,,B01001_028E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_028E,,B01001_028E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_028E,,B01001_028E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_028E,,B01001_028E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_028E,,B01001_028E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_028E,,B01001_028E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_028EA,,B01001_028EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_028EA,,B01001_028EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_028EA,,B01001_028EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_028EA,,B01001_028EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_028EA,,B01001_028EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_028EA,,B01001_028EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_028M,,B01001_028M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_028M,,B01001_028M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_028M,,B01001_028M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_028M,,B01001_028M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_028M,,B01001_028M
