NAME,us,Year,Topic,Geo,Variable,Value,Display
United States,1,2023,Sex by Age (full),US,B01001_015MA,,B01001_015MA
United States,1,2018,Sex by Age (full),US,B01001_016E,10690352.0,B01001_016E
United States,1,2019,Sex by Age (full),US,B01001_016E,10494113.0,B01001_016E
United States,1,2020,Sex by Age (full),US,B01001_016E,10320033.0,B01001_016E
United States,1,2021,Sex by Age (full),US,B01001_016E,10475868.0,B01001_016E
United States,1,2022,Sex by Age (full),US,B01001_016E,10433237.0,B01001_016E
United States,1,2023,Sex by Age (full),US,B01001_016E,10367604.0,B01001_016E
United States,1,2018,Sex by Age (full),US,B01001_016EA,,B01001_016EA
United States,1,2019,Sex by Age (full),US,B01001_016EA,,B01001_016EA
United States,1,2020,Sex by Age (full),US,B01001_016EA,,B01001_016EA
United States,1,2021,Sex by Age (full),US,B01001_016EA,,B01001_016EA
United States,1,2022,Sex by Age (full),US,B01001_016EA,,B01001_016EA
United States,1,2023,Sex by Age (full),US,B01001_016EA,,B01001_016EA
United States,1,2018,Sex by Age (full),US,B01001_016M,3962.0,B01001_016M
United States,1,2019,Sex by Age (full),US,B01001_016M,3747.0,B01001_016M
United States,1,2020,Sex by Age (full),US,B01001_016M,4129.0,B01001_016M
United States,1,2021,Sex by Age (full),US,B01001_016M,4000.0,B01001_016M
United States,1,2022,Sex by Age (full),US,B01001_016M,3881.0,B01001_016M
United States,1,2023,Sex by Age (full),US,B01001_016M,3743.0,B01001_016M
United States,1,2018,Sex by Age (full),US,B01001_016MA,,B01001_016MA
United States,1,2019,Sex by Age (full),US,B01001_016MA,,B01001_016MA
United States,1,2020,Sex by Age (full),US,B01001_016MA,,B01001_016MA
United States,1,2021,Sex by Age (full),US,B01001_016MA,,B01001_016MA
United States,1,2022,Sex by Age (full),US,B01001_016MA,,B01001_016MA
United States,1,2023,Sex by Age (full),US,B01001_016MA,,B01001_016MA
United States,1,2018,Sex by Age (full),US,B01001_017E,10485721.0,B01001_017E
United States,1,2019,Sex by Age (full),US,B01001_017E,10510995.0,B01001_017E
United States,1,2020,Sex by Age (full),US,B01001_017E,10583556.0,B01001_017E
United States,1,2021,Sex by Age (full),US,B01001_017E,10781599.0,B01001_017E
United States,1,2022,Sex by Age (full),US,B01001_017E,10628155.0,B01001_017E
United States,1,2023,Sex by Age (full),US,B01001_017E,10492868.0,B01001_017E
United States,1,2018,Sex by Age (full),US,B01001_017EA,,B01001_017EA
United States,1,2019,Sex by Age (full),US,B01001_017EA,,B01001_017EA
United States,1,2020,Sex by Age (full),US,B01001_017EA,,B01001_017EA
United States,1,2021,Sex by Age (full),US,B01001_017EA,,B01001_017EA
United States,1,2022,Sex by Age (full),US,B01001_017EA,,B01001_017EA
United States,1,2023,Sex by Age (full),US,B01001_017EA,,B01001_017EA
United States,1,2018,Sex by Age (full),US,B01001_017M,15714.0,B01001_017M
United States,1,2019,Sex by Age (full),US,B01001_017M,13953.0,B01001_017M
United States,1,2020,Sex by Age (full),US,B01001_017M,15720.0,B01001_017M
United States,1,2021,Sex by Age (full),US,B01001_017M,17667.0,B01001_017M
United States,1,2022,Sex by Age (full),US,B01001_017M,19903.0,B01001_017M
United States,1,2023,Sex by Age (full),US,B01001_017M,20789.0,B01001_017M
United States,1,2018,Sex by Age (full),US,B01001_017MA,,B01001_017MA
United States,1,2019,Sex by Age (full),US,B01001_017MA,,B01001_017MA
United States,1,2020,Sex by Age (full),US,B01001_017MA,,B01001_017MA
United States,1,2021,Sex by Age (full),US,B01001_017MA,,B01001_017MA
United States,1,2022,Sex by Age (full),US,B01001_017MA,,B01001_017MA
United States,1,2023,Sex by Age (full),US,B01001_017MA,,B01001_017MA
United States,1,2018,Sex by Age (full),US,B01001_018E,3987786.0,B01001_018E
United States,1,2019,Sex by Age (full),US,B01001_018E,4058895.0,B01001_018E
United States,1,2020,Sex by Age (full),US,B01001_018E,4115170.0,B01001_018E
United States,1,2021,Sex by Age (full),US,B01001_018E,4266490.0,B01001_018E
United States,1,2022,Sex by Age (full),US,B01001_018E,4278900.0,B01001_018E
United States,1,2023,Sex by Age (full),US,B01001_018E,4300173.0,B01001_018E
United States,1,2018,Sex by Age (full),US,B01001_018EA,,B01001_018EA
United States,1,2019,Sex by Age (full),US,B01001_018EA,,B01001_018EA
United States,1,2020,Sex by Age (full),US,B01001_018EA,,B01001_018EA
United States,1,2021,Sex by Age (full),US,B01001_018EA,,B01001_018EA
United States,1,2022,Sex by Age (full),US,B01001_018EA,,B01001_018EA
United States,1,2023,Sex by Age (full),US,B01001_018EA,,B01001_018EA
United States,1,2018,Sex by Age (full),US,B01001_018M,11708.0,B01001_018M
United States,1,2019,Sex by Age (full),US,B01001_018M,11507.0,B01001_018M
United States,1,2020,Sex by Age (full),US,B01001_018M,11976.0,B01001_018M
United States,1,2021,Sex by Age (full),US,B01001_018M,12867.0,B01001_018M
United States,1,2022,Sex by Age (full),US,B01001_018M,13890.0,B01001_018M
United States,1,2023,Sex by Age (full),US,B01001_018M,13883.0,B01001_018M
United States,1,2018,Sex by Age (full),US,B01001_018MA,,B01001_018MA
United States,1,2019,Sex by Age (full),US,B01001_018MA,,B01001_018MA
United States,1,2020,Sex by Age (full),US,B01001_018MA,,B01001_018MA
United States,1,2021,Sex by Age (full),US,B01001_018MA,,B01001_018MA
United States,1,2022,Sex by Age (full),US,B01001_018MA,,B01001_018MA
United States,1,2023,Sex by Age (full),US,B01001_018MA,,B01001_018MA
United States,1,2018,Sex by Age (full),US,B01001_019E,5439957.0,B01001_019E
United States,1,2019,Sex by Age (full),US,B01001_019E,5576339.0,B01001_019E
United States,1,2020,Sex by Age (full),US,B01001_019E,5622814.0,B01001_019E
United States,1,2021,Sex by Age (full),US,B01001_019E,5871267.0,B01001_019E
United States,1,2022,Sex by Age (full),US,B01001_019E,5965215.0,B01001_019E
United States,1,2023,Sex by Age (full),US,B01001_019E,6067989.0,B01001_019E
United States,1,2018,Sex by Age (full),US,B01001_019EA,,B01001_019EA
United States,1,2019,Sex by Age (full),US,B01001_019EA,,B01001_019EA
United States,1,2020,Sex by Age (full),US,B01001_019EA,,B01001_019EA
United States,1,2021,Sex by Age (full),US,B01001_019EA,,B01001_019EA
United States,1,2022,Sex by Age (full),US,B01001_019EA,,B01001_019EA
United States,1,2023,Sex by Age (full),US,B01001_019EA,,B01001_019EA
United States,1,2018,Sex by Age (full),US,B01001_019M,12760.0,B01001_019M
United States,1,2019,Sex by Age (full),US,B01001_019M,14037.0,B01001_019M
United States,1,2020,Sex by Age (full),US,B01001_019M,16213.0,B01001_019M
United States,1,2021,Sex by Age (full),US,B01001_019M,17958.0,B01001_019M
United States,1,2022,Sex by Age (full),US,B01001_019M,17271.0,B01001_019M
United States,1,2023,Sex by Age (full),US,B01001_019M,19630.0,B01001_019M
United States,1,2018,Sex by Age (full),US,B01001_019MA,,B01001_019MA
United States,1,2019,Sex by Age (full),US,B01001_019MA,,B01001_019MA
United States,1,2020,Sex by Age (full),US,B01001_019MA,,B01001_019MA
United States,1,2021,Sex by Age (full),US,B01001_019MA,,B01001_019MA
United States,1,2022,Sex by Age (full),US,B01001_019MA,,B01001_019MA
United States,1,2023,Sex by Age (full),US,B01001_019MA,,B01001_019MA
United States,1,2018,Sex by Age (full),US,B01001_020E,3317817.0,B01001_020E
United States,1,2019,Sex by Age (full),US,B01001_020E,3382330.0,B01001_020E
United States,1,2020,Sex by Age (full),US,B01001_020E,3467860.0,B01001_020E
United States,1,2021,Sex by Age (full),US,B01001_020E,3584342.0,B01001_020E
United States,1,2022,Sex by Age (full),US,B01001_020E,3629086.0,B01001_020E
United States,1,2023,Sex by Age (full),US,B01001_020E,3713703.0,B01001_020E
United States,1,2018,Sex by Age (full),US,B01001_020EA,,B01001_020EA
United States,1,2019,Sex by Age (full),US,B01001_020EA,,B01001_020EA
United States,1,2020,Sex by Age (full),US,B01001_020EA,,B01001_020EA
United States,1,2021,Sex by Age (full),US,B01001_020EA,,B01001_020EA
United States,1,2022,Sex by Age (full),US,B01001_020EA,,B01001_020EA
United States,1,2023,Sex by Age (full),US,B01001_020EA,,B01001_020EA
United States,1,2018,Sex by Age (full),US,B01001_020M,9172.0,B01001_020M
United States,1,2019,Sex by Age (full),US,B01001_020M,9578.0,B01001_020M
United States,1,2020,Sex by Age (full),US,B01001_020M,13163.0,B01001_020M
United States,1,2021,Sex by Age (full),US,B01001_020M,14218.0,B01001_020M
United States,1,2022,Sex by Age (full),US,B01001_020M,16608.0,B01001_020M
United States,1,2023,Sex by Age (full),US,B01001_020M,13344.0,B01001_020M
United States,1,2018,Sex by Age (full),US,B01001_020MA,,B01001_020MA
United States,1,2019,Sex by Age (full),US,B01001_020MA,,B01001_020MA
United States,1,2020,Sex by Age (full),US,B01001_020MA,,B01001_020MA
United States,1,2021,Sex by Age (full),US,B01001_020MA,,B01001_020MA
United States,1,2022,Sex by Age (full),US,B01001_020MA,,B01001_020MA
United States,1,2023,Sex by Age (full),US,B01001_020MA,,B01001_020MA
United States,1,2018,Sex by Age (full),US,B01001_021E,4431587.0,B01001_021E
United States,1,2019,Sex by Age (full),US,B01001_021E,4562962.0,B01001_021E
United States,1,2020,Sex by Age (full),US,B01001_021E,4679985.0,B01001_021E
United States,1,2021,Sex by Age (full),US,B01001_021E,4792130.0,B01001_021E
United States,1,2022,Sex by Age (full),US,B01001_021E,4859756.0,B01001_021E
United States,1,2023,Sex by Age (full),US,B01001_021E,4997615.0,B01001_021E
United States,1,2018,Sex by Age (full),US,B01001_021EA,,B01001_021EA
United States,1,2019,Sex by Age (full),US,B01001_021EA,,B01001_021EA
United States,1,2020,Sex by Age (full),US,B01001_021EA,,B01001_021EA
United States,1,2021,Sex by Age (full),US,B01001_021EA,,B01001_021EA
United States,1,2022,Sex by Age (full),US,B01001_021EA,,B01001_021EA
United States,1,2023,Sex by Age (full),US,B01001_021EA,,B01001_021EA
United States,1,2018,Sex by Age (full),US,B01001_021M,10034.0,B01001_021M
United States,1,2019,Sex by Age (full),US,B01001_021M,13026.0,B01001_021M
United States,1,2020,Sex by Age (full),US,B01001_021M,12896.0,B01001_021M
United States,1,2021,Sex by Age (full),US,B01001_021M,13010.0,B01001_021M
United States,1,2022,Sex by Age (full),US,B01001_021M,14500.0,B01001_021M
United States,1,2023,Sex by Age (full),US,B01001_021M,14587.0,B01001_021M
United States,1,2018,Sex by Age (full),US,B01001_021MA,,B01001_021MA
United States,1,2019,Sex by Age (full),US,B01001_021MA,,B01001_021MA
United States,1,2020,Sex by Age (full),US,B01001_021MA,,B01001_021MA
United States,1,2021,Sex by Age (full),US,B01001_021MA,,B01001_021MA
United States,1,2022,Sex by Age (full),US,B01001_021MA,,B01001_021MA
United States,1,2023,Sex by Age (full),US,B01001_021MA,,B01001_021MA
United States,1,2018,Sex by Age (full),US,B01001_022E,5589645.0,B01001_022E
United States,1,2019,Sex by Age (full),US,B01001_022E,5857722.0,B01001_022E
United States,1,2020,Sex by Age (full),US,B01001_022E,6115586.0,B01001_022E
United States,1,2021,Sex by Age (full),US,B01001_022E,6510539.0,B01001_022E
United States,1,2022,Sex by Age (full),US,B01001_022E,6716886.0,B01001_022E
United States,1,2023,Sex by Age (full),US,B01001_022E,6974459.0,B01001_022E
United States,1,2018,Sex by Age (full),US,B01001_022EA,,B01001_022EA
United States,1,2019,Sex by Age (full),US,B01001_022EA,,B01001_022EA
United States,1,2020,Sex by Age (full),US,B01001_022EA,,B01001_022EA
United States,1,2021,Sex by Age (full),US,B01001_022EA,,B01001_022EA
United States,1,2022,Sex by Age (full),US,B01001_022EA,,B01001_022EA
United States,1,2023,Sex by Age (full),US,B01001_022EA,,B01001_022EA
United States,1,2018,Sex by Age (full),US,B01001_022M,10054.0,B01001_022M
United States,1,2019,Sex by Age (full),US,B01001_022M,11278.0,B01001_022M
United States,1,2020,Sex by Age (full),US,B01001_022M,14483.0,B01001_022M
United States,1,2021,Sex by Age (full),US,B01001_022M,14303.0,B01001_022M
United States,1,2022,Sex by Age (full),US,B01001_022M,16130.0,B01001_022M
United States,1,2023,Sex by Age (full),US,B01001_022M,15120.0,B01001_022M
United States,1,2018,Sex by Age (full),US,B01001_022MA,,B01001_022MA
United States,1,2019,Sex by Age (full),US,B01001_022MA,,B01001_022MA
United States,1,2020,Sex by Age (full),US,B01001_022MA,,B01001_022MA
United States,1,2021,Sex by Age (full),US,B01001_022MA,,B01001_022MA
United States,1,2022,Sex by Age (full),US,B01001_022MA,,B01001_022MA
United States,1,2023,Sex by Age (full),US,B01001_022MA,,B01001_022MA
United States,1,2018,Sex by Age (full),US,B01001_023E,3813282.0,B01001_023E
United States,1,2019,Sex by Age (full),US,B01001_023E,3984034.0,B01001_023E
United States,1,2020,Sex by Age (full),US,B01001_023E,4083235.0,B01001_023E
United States,1,2021,Sex by Age (full),US,B01001_023E,4080591.0,B01001_023E
United States,1,2022,Sex by Age (full),US,B01001_023E,4325136.0,B01001_023E
United States,1,2023,Sex by Age (full),US,B01001_023E,4497179.0,B01001_023E
United States,1,2018,Sex by Age (full),US,B01001_023EA,,B01001_023EA
United States,1,2019,Sex by Age (full),US,B01001_023EA,,B01001_023EA
United States,1,2020,Sex by Age (full),US,B01001_023EA,,B01001_023EA
United States,1,2021,Sex by Age (full),US,B01001_023EA,,B01001_023EA
United States,1,2022,Sex by Age (full),US,B01001_023EA,,B01001_023EA
United States,1,2023,Sex by Age (full),US,B01001_023EA,,B01001_023EA
United States,1,2018,Sex by Age (full),US,B01001_023M,9706.0,B01001_023M
United States,1,2019,Sex by Age (full),US,B01001_023M,8825.0,B01001_023M
United States,1,2020,Sex by Age (full),US,B01001_023M,13202.0,B01001_023M
United States,1,2021,Sex by Age (full),US,B01001_023M,11334.0,B01001_023M
United States,1,2022,Sex by Age (full),US,B01001_023M,13369.0,B01001_023M
United States,1,2023,Sex by Age (full),US,B01001_023M,12632.0,B01001_023M
United States,1,2018,Sex by Age (full),US,B01001_023MA,,B01001_023MA
United States,1,2019,Sex by Age (full),US,B01001_023MA,,B01001_023MA
United States,1,2020,Sex by Age (full),US,B01001_023MA,,B01001_023MA
United States,1,2021,Sex by Age (full),US,B01001_023MA,,B01001_023MA
United States,1,2022,Sex by Age (full),US,B01001_023MA,,B01001_023MA
United States,1,2023,Sex by Age (full),US,B01001_023MA,,B01001_023MA
United States,1,2018,Sex by Age (full),US,B01001_024E,2478255.0,B01001_024E
United States,1,2019,Sex by Age (full),US,B01001_024E,2533303.0,B01001_024E
United States,1,2020,Sex by Age (full),US,B01001_024E,2558706.0,B01001_024E
United States,1,2021,Sex by Age (full),US,B01001_024E,2517207.0,B01001_024E
United States,1,2022,Sex by Age (full),US,B01001_024E,2626186.0,B01001_024E
United States,1,2023,Sex by Age (full),US,B01001_024E,2708208.0,B01001_024E
United States,1,2018,Sex by Age (full),US,B01001_024EA,,B01001_024EA
United States,1,2019,Sex by Age (full),US,B01001_024EA,,B01001_024EA
United States,1,2020,Sex by Age (full),US,B01001_024EA,,B01001_024EA
United States,1,2021,Sex by Age (full),US,B01001_024EA,,B01001_024EA
United States,1,2022,Sex by Age (full),US,B01001_024EA,,B01001_024EA
United States,1,2023,Sex by Age (full),US,B01001_024EA,,B01001_024EA
United States,1,2018,Sex by Age (full),US,B01001_024M,8656.0,B01001_024M
United States,1,2019,Sex by Age (full),US,B01001_024M,9088.0,B01001_024M
United States,1,2020,Sex by Age (full),US,B01001_024M,11333.0,B01001_024M
United States,1,2021,Sex by Age (full),US,B01001_024M,10067.0,B01001_024M
United States,1,2022,Sex by Age (full),US,B01001_024M,10105.0,B01001_024M
United States,1,2023,Sex by Age (full),US,B01001_024M,11049.0,B01001_024M
United States,1,2018,Sex by Age (full),US,B01001_024MA,,B01001_024MA
United States,1,2019,Sex by Age (full),US,B01001_024MA,,B01001_024MA
United States,1,2020,Sex by Age (full),US,B01001_024MA,,B01001_024MA
United States,1,2021,Sex by Age (full),US,B01001_024MA,,B01001_024MA
United States,1,2022,Sex by Age (full),US,B01001_024MA,,B01001_024MA
United States,1,2023,Sex by Age (full),US,B01001_024MA,,B01001_024MA
United States,1,2018,Sex by Age (full),US,B01001_025E,2150714.0,B01001_025E
United States,1,2019,Sex by Age (full),US,B01001_025E,2198252.0,B01001_025E
United States,1,2020,Sex by Age (full),US,B01001_025E,2358891.0,B01001_025E
United States,1,2021,Sex by Age (full),US,B01001_025E,2277611.0,B01001_025E
United States,1,2022,Sex by Age (full),US,B01001_025E,2324957.0,B01001_025E
United States,1,2023,Sex by Age (full),US,B01001_025E,2327915.0,B01001_025E
United States,1,2018,Sex by Age (full),US,B01001_025EA,,B01001_025EA
United States,1,2019,Sex by Age (full),US,B01001_025EA,,B01001_025EA
United States,1,2020,Sex by Age (full),US,B01001_025EA,,B01001_025EA
United States,1,2021,Sex by Age (full),US,B01001_025EA,,B01001_025EA
United States,1,2022,Sex by Age (full),US,B01001_025EA,,B01001_025EA
United States,1,2023,Sex by Age (full),US,B01001_025EA,,B01001_025EA
United States,1,2018,Sex by Age (full),US,B01001_025M,8430.0,B01001_025M
United States,1,2019,Sex by Age (full),US,B01001_025M,8169.0,B01001_025M
United States,1,2020,Sex by Age (full),US,B01001_025M,11859.0,B01001_025M
United States,1,2021,Sex by Age (full),US,B01001_025M,11162.0,B01001_025M
United States,1,2022,Sex by Age (full),US,B01001_025M,11059.0,B01001_025M
United States,1,2023,Sex by Age (full),US,B01001_025M,11104.0,B01001_025M
United States,1,2018,Sex by Age (full),US,B01001_025MA,,B01001_025MA
United States,1,2019,Sex by Age (full),US,B01001_025MA,,B01001_025MA
United States,1,2020,Sex by Age (full),US,B01001_025MA,,B01001_025MA
United States,1,2021,Sex by Age (full),US,B01001_025MA,,B01001_025MA
United States,1,2022,Sex by Age (full),US,B01001_025MA,,B01001_025MA
United States,1,2023,Sex by Age (full),US,B01001_025MA,,B01001_025MA
United States,1,2018,Sex by Age (full),US,B01001_026E,163918840.0,B01001_026E
United States,1,2019,Sex by Age (full),US,B01001_026E,164810876.0,B01001_026E
United States,1,2020,Sex by Age (full),US,B01001_026E,165750778.0,B01001_026E
United States,1,2021,Sex by Age (full),US,B01001_026E,166518866.0,B01001_026E
United States,1,2022,Sex by Age (full),US,B01001_026E,166897295.0,B01001_026E
United States,1,2023,Sex by Age (full),US,B01001_026E,167842453.0,B01001_026E
United States,1,2018,Sex by Age (full),US,B01001_026EA,,B01001_026EA
United States,1,2019,Sex by Age (full),US,B01001_026EA,,B01001_026EA
United States,1,2020,Sex by Age (full),US,B01001_026EA,,B01001_026EA
United States,1,2021,Sex by Age (full),US,B01001_026EA,,B01001_026EA
United States,1,2022,Sex by Age (full),US,B01001_026EA,,B01001_026EA
United States,1,2023,Sex by Age (full),US,B01001_026EA,,B01001_026EA
United States,1,2018,Sex by Age (full),US,B01001_026M,6689.0,B01001_026M
United States,1,2019,Sex by Age (full),US,B01001_026M,5818.0,B01001_026M
United States,1,2020,Sex by Age (full),US,B01001_026M,8011.0,B01001_026M
United States,1,2021,Sex by Age (full),US,B01001_026M,7150.0,B01001_026M
United States,1,2022,Sex by Age (full),US,B01001_026M,8129.0,B01001_026M
United States,1,2023,Sex by Age (full),US,B01001_026M,7054.0,B01001_026M
United States,1,2018,Sex by Age (full),US,B01001_026MA,,B01001_026MA
United States,1,2019,Sex by Age (full),US,B01001_026MA,,B01001_026MA
United States,1,2020,Sex by Age (full),US,B01001_026MA,,B01001_026MA
United States,1,2021,Sex by Age (full),US,B01001_026MA,,B01001_026MA
United States,1,2022,Sex by Age (full),US,B01001_026MA,,B01001_026MA
United States,1,2023,Sex by Age (full),US,B01001_026MA,,B01001_026MA
United States,1,2018,Sex by Age (full),US,B01001_027E,9689890.0,B01001_027E
United States,1,2019,Sex by Age (full),US,B01001_027E,9655056.0,B01001_027E
United States,1,2020,Sex by Age (full),US,B01001_027E,9598316.0,B01001_027E
United States,1,2021,Sex by Age (full),US,B01001_027E,9482345.0,B01001_027E
United States,1,2022,Sex by Age (full),US,B01001_027E,9279281.0,B01001_027E
United States,1,2023,Sex by Age (full),US,B01001_027E,9251463.0,B01001_027E
United States,1,2018,Sex by Age (full),US,B01001_027EA,,B01001_027EA
United States,1,2019,Sex by Age (full),US,B01001_027EA,,B01001_027EA
United States,1,2020,Sex by Age (full),US,B01001_027EA,,B01001_027EA
United States,1,2021,Sex by Age (full),US,B01001_027EA,,B01001_027EA
United States,1,2022,Sex by Age (full),US,B01001_027EA,,B01001_027EA
United States,1,2023,Sex by Age (full),US,B01001_027EA,,B01001_027EA
United States,1,2018,Sex by Age (full),US,B01001_027M,3997.0,B01001_027M
United States,1,2019,Sex by Age (full),US,B01001_027M,3510.0,B01001_027M
United States,1,2020,Sex by Age (full),US,B01001_027M,4496.0,B01001_027M
United States,1,2021,Sex by Age (full),US,B01001_027M,4338.0,B01001_027M
United States,1,2022,Sex by Age (full),US,B01001_027M,3720.0,B01001_027M
United States,1,2023,Sex by Age (full),US,B01001_027M,4621.0,B01001_027M
United States,1,2018,Sex by Age (full),US,B01001_027MA,,B01001_027MA
United States,1,2019,Sex by Age (full),US,B01001_027MA,,B01001_027MA
United States,1,2020,Sex by Age (full),US,B01001_027MA,,B01001_027MA
United States,1,2021,Sex by Age (full),US,B01001_027MA,,B01001_027MA
United States,1,2022,Sex by Age (full),US,B01001_027MA,,B01001_027MA
United States,1,2023,Sex by Age (full),US,B01001_027MA,,B01001_027MA
United States,1,2018,Sex by Age (full),US,B01001_028E,9953982.0,B01001_028E
United States,1,2019,Sex by Age (full),US,B01001_028E,9880648.0,B01001_028E
United States,1,2020,Sex by Age (full),US,B01001_028E,9787932.0,B01001_028E
United States,1,2021,Sex by Age (full),US,B01001_028E,9893346.0,B01001_028E
United States,1,2022,Sex by Age (full),US,B01001_028E,9728129.0,B01001_028E
United States,1,2023,Sex by Age (full),US,B01001_028E,9806108.0,B01001_028E
United States,1,2018,Sex by Age (full),US,B01001_028EA,,B01001_028EA
United States,1,2019,Sex by Age (full),US,B01001_028EA,,B01001_028EA
United States,1,2020,Sex by Age (full),US,B01001_028EA,,B01001_028EA
United States,1,2021,Sex by Age (full),US,B01001_028EA,,B01001_028EA
United States,1,2022,Sex by Age (full),US,B01001_028EA,,B01001_028EA
United States,1,2023,Sex by Age (full),US,B01001_028EA,,B01001_028EA
United States,1,2018,Sex by Age (full),US,B01001_028M,18067.0,B01001_028M
United States,1,2019,Sex by Age (full),US,B01001_028M,19590.0,B01001_028M
United States,1,2020,Sex by Age (full),US,B01001_028M,19680.0,B01001_028M
United States,1,2021,Sex by Age (full),US,B01001_028M,20332.0,B01001_028M
United States,1,2022,Sex by Age (full),US,B01001_028M,20323.0,B01001_028M
United States,1,2023,Sex by Age (full),US,B01001_028M,23635.0,B01001_028M
United States,1,2018,Sex by Age (full),US,B01001_028MA,,B01001_028MA
United States,1,2019,Sex by Age (full),US,B01001_028MA,,B01001_028MA
United States,1,2020,Sex by Age (full),US,B01001_028MA,,B01001_028MA
United States,1,2021,Sex by Age (full),US,B01001_028MA,,B01001_028MA
United States,1,2022,Sex by Age (full),US,B01001_028MA,,B01001_028MA
United States,1,2023,Sex by Age (full),US,B01001_028MA,,B01001_028MA
United States,1,2018,Sex by Age (full),US,B01001_029E,10173063.0,B01001_029E
United States,1,2019,Sex by Age (full),US,B01001_029E,10219256.0,B01001_029E
United States,1,2020,Sex by Age (full),US,B01001_029E,10310162.0,B01001_029E
United States,1,2021,Sex by Age (full),US,B01001_029E,10572886.0,B01001_029E
United States,1,2022,Sex by Age (full),US,B01001_029E,10458513.0,B01001_029E
United States,1,2023,Sex by Age (full),US,B01001_029E,10523916.0,B01001_029E
United States,1,2018,Sex by Age (full),US,B01001_029EA,,B01001_029EA
United States,1,2019,Sex by Age (full),US,B01001_029EA,,B01001_029EA
United States,1,2020,Sex by Age (full),US,B01001_029EA,,B01001_029EA
United States,1,2021,Sex by Age (full),US,B01001_029EA,,B01001_029EA
United States,1,2022,Sex by Age (full),US,B01001_029EA,,B01001_029EA
United States,1,2023,Sex by Age (full),US,B01001_029EA,,B01001_029EA
United States,1,2018,Sex by Age (full),US,B01001_029M,18159.0,B01001_029M
United States,1,2019,Sex by Age (full),US,B01001_029M,19100.0,B01001_029M
United States,1,2020,Sex by Age (full),US,B01001_029M,19912.0,B01001_029M
United States,1,2021,Sex by Age (full),US,B01001_029M,21136.0,B01001_029M
United States,1,2022,Sex by Age (full),US,B01001_029M,21187.0,B01001_029M
United States,1,2023,Sex by Age (full),US,B01001_029M,24222.0,B01001_029M
United States,1,2018,Sex by Age (full),US,B01001_029MA,,B01001_029MA
United States,1,2019,Sex by Age (full),US,B01001_029MA,,B01001_029MA
United States,1,2020,Sex by Age (full),US,B01001_029MA,,B01001_029MA
United States,1,2021,Sex by Age (full),US,B01001_029MA,,B01001_029MA
United States,1,2022,Sex by Age (full),US,B01001_029MA,,B01001_029MA
United States,1,2023,Sex by Age (full),US,B01001_029MA,,B01001_029MA
United States,1,2018,Sex by Age (full),US,B01001_030E,6150732.0,B01001_030E
United States,1,2019,Sex by Age (full),US,B01001_030E,6147898.0,B01001_030E
United States,1,2020,Sex by Age (full),US,B01001_030E,6143574.0,B01001_030E
United States,1,2021,Sex by Age (full),US,B01001_030E,6294054.0,B01001_030E
United States,1,2022,Sex by Age (full),US,B01001_030E,6259635.0,B01001_030E
United States,1,2023,Sex by Age (full),US,B01001_030E,6369881.0,B01001_030E
United States,1,2018,Sex by Age (full),US,B01001_030EA,,B01001_030EA
United States,1,2019,Sex by Age (full),US,B01001_030EA,,B01001_030EA
United States,1,2020,Sex by Age (full),US,B01001_030EA,,B01001_030EA
United States,1,2021,Sex by Age (full),US,B01001_030EA,,B01001_030EA
United States,1,2022,Sex by Age (full),US,B01001_030EA,,B01001_030EA
United States,1,2023,Sex by Age (full),US,B01001_030EA,,B01001_030EA
United States,1,2018,Sex by Age (full),US,B01001_030M,2837.0,B01001_030M
United States,1,2019,Sex by Age (full),US,B01001_030M,3435.0,B01001_030M
United States,1,2020,Sex by Age (full),US,B01001_030M,3807.0,B01001_030M
United States,1,2021,Sex by Age (full),US,B01001_030M,3999.0,B01001_030M
United States,1,2022,Sex by Age (full),US,B01001_030M,4293.0,B01001_030M
United States,1,2023,Sex by Age (full),US,B01001_030M,3462.0,B01001_030M
United States,1,2018,Sex by Age (full),US,B01001_030MA,,B01001_030MA
United States,1,2019,Sex by Age (full),US,B01001_030MA,,B01001_030MA
United States,1,2020,Sex by Age (full),US,B01001_030MA,,B01001_030MA
United States,1,2021,Sex by Age (full),US,B01001_030MA,,B01001_030MA
United States,1,2022,Sex by Age (full),US,B01001_030MA,,B01001_030MA
United States,1,2023,Sex by Age (full),US,B01001_030MA,,B01001_030MA
United States,1,2018,Sex by Age (full),US,B01001_031E,4206923.0,B01001_031E
United States,1,2019,Sex by Age (full),US,B01001_031E,4220084.0,B01001_031E
United States,1,2020,Sex by Age (full),US,B01001_031E,4214584.0,B01001_031E
United States,1,2021,Sex by Age (full),US,B01001_031E,4283982.0,B01001_031E
United States,1,2022,Sex by Age (full),US,B01001_031E,4424350.0,B01001_031E
United States,1,2023,Sex by Age (full),US,B01001_031E,4287138.0,B01001_031E
United States,1,2018,Sex by Age (full),US,B01001_031EA,,B01001_031EA
United States,1,2019,Sex by Age (full),US,B01001_031EA,,B01001_031EA
United States,1,2020,Sex by Age (full),US,B01001_031EA,,B01001_031EA
United States,1,2021,Sex by Age (full),US,B01001_031EA,,B01001_031EA
United States,1,2022,Sex by Age (full),US,B01001_031EA,,B01001_031EA
United States,1,2023,Sex by Age (full),US,B01001_031EA,,B01001_031EA
United States,1,2018,Sex by Age (full),US,B01001_031M,4918.0,B01001_031M
United States,1,2019,Sex by Age (full),US,B01001_031M,5219.0,B01001_031M
