NAME,state,zip code tabulation area,Year,Topic,Geo,Variable,Value,Display
ZCTA5 90807,,90807,2020,Sex by Age (full),90807,B01001_022M,170.0,B01001_022M
ZCTA5 90808,,90808,2020,Sex by Age (full),90808,B01001_022M,264.0,B01001_022M
ZCTA5 90810,,90810,2020,Sex by Age (full),90810,B01001_022M,188.0,B01001_022M
ZCTA5 90813,,90813,2020,Sex by Age (full),90813,B01001_022M,102.0,B01001_022M
ZCTA5 90814,,90814,2020,Sex by Age (full),90814,B01001_022M,106.0,B01001_022M
ZCTA5 90815,,90815,2020,Sex by Age (full),90815,B01001_022M,147.0,B01001_022M
ZCTA5 90712,,90712,2021,Sex by Age (full),90712,B01001_022M,184.0,B01001_022M
ZCTA5 90755,,90755,2021,Sex by Age (full),90755,B01001_022M,91.0,B01001_022M
ZCTA5 90802,,90802,2021,Sex by Age (full),90802,B01001_022M,115.0,B01001_022M
ZCTA5 90803,,90803,2021,Sex by Age (full),90803,B01001_022M,172.0,B01001_022M
ZCTA5 90804,,90804,2021,Sex by Age (full),90804,B01001_022M,116.0,B01001_022M
ZCTA5 90805,,90805,2021,Sex by Age (full),90805,B01001_022M,257.0,B01001_022M
ZCTA5 90806,,90806,2021,Sex by Age (full),90806,B01001_022M,206.0,B01001_022M
ZCTA5 90807,,90807,2021,Sex by Age (full),90807,B01001_022M,182.0,B01001_022M
ZCTA5 90808,,90808,2021,Sex by Age (full),90808,B01001_022M,261.0,B01001_022M
ZCTA5 90810,,90810,2021,Sex by Age (full),90810,B01001_022M,215.0,B01001_022M
ZCTA5 90813,,90813,2021,Sex by Age (full),90813,B01001_022M,149.0,B01001_022M
ZCTA5 90814,,90814,2021,Sex by Age (full),90814,B01001_022M,86.0,B01001_022M
ZCTA5 90815,,90815,2021,Sex by Age (full),90815,B01001_022M,135.0,B01001_022M
ZCTA5 90712,,90712,2022,Sex by Age (full),90712,B01001_022M,182.0,B01001_022M
ZCTA5 90755,,90755,2022,Sex by Age (full),90755,B01001_022M,77.0,B01001_022M
ZCTA5 90802,,90802,2022,Sex by Age (full),90802,B01001_022M,173.0,B01001_022M
ZCTA5 90803,,90803,2022,Sex by Age (full),90803,B01001_022M,188.0,B01001_022M
ZCTA5 90804,,90804,2022,Sex by Age (full),90804,B01001_022M,147.0,B01001_022M
ZCTA5 90805,,90805,2022,Sex by Age (full),90805,B01001_022M,244.0,B01001_022M
ZCTA5 90806,,90806,2022,Sex by Age (full),90806,B01001_022M,226.0,B01001_022M
ZCTA5 90807,,90807,2022,Sex by Age (full),90807,B01001_022M,162.0,B01001_022M
ZCTA5 90808,,90808,2022,Sex by Age (full),90808,B01001_022M,268.0,B01001_022M
ZCTA5 90810,,90810,2022,Sex by Age (full),90810,B01001_022M,214.0,B01001_022M
ZCTA5 90813,,90813,2022,Sex by Age (full),90813,B01001_022M,123.0,B01001_022M
ZCTA5 90814,,90814,2022,Sex by Age (full),90814,B01001_022M,154.0,B01001_022M
ZCTA5 90815,,90815,2022,Sex by Age (full),90815,B01001_022M,130.0,B01001_022M
ZCTA5 90712,,90712,2023,Sex by Age (full),90712,B01001_022M,179.0,B01001_022M
ZCTA5 90755,,90755,2023,Sex by Age (full),90755,B01001_022M,112.0,B01001_022M
ZCTA5 90802,,90802,2023,Sex by Age (full),90802,B01001_022M,177.0,B01001_022M
ZCTA5 90803,,90803,2023,Sex by Age (full),90803,B01001_022M,182.0,B01001_022M
ZCTA5 90804,,90804,2023,Sex by Age (full),90804,B01001_022M,150.0,B01001_022M
ZCTA5 90805,,90805,2023,Sex by Age (full),90805,B01001_022M,228.0,B01001_022M
ZCTA5 90806,,90806,2023,Sex by Age (full),90806,B01001_022M,268.0,B01001_022M
ZCTA5 90807,,90807,2023,Sex by Age (full),90807,B01001_022M,142.0,B01001_022M
ZCTA5 90808,,90808,2023,Sex by Age (full),90808,B01001_022M,271.0,B01001_022M
ZCTA5 90810,,90810,2023,Sex by Age (full),90810,B01001_022M,215.0,B01001_022M
ZCTA5 90813,,90813,2023,Sex by Age (full),90813,B01001_022M,139.0,B01001_022M
ZCTA5 90814,,90814,2023,Sex by Age (full),90814,B01001_022M,138.0,B01001_022M
ZCTA5 90815,,90815,2023,Sex by Age (full),90815,B01001_022M,133.0,B01001_022M
ZCTA5 90712,06,90712,2018,Sex by Age (full),90712,B01001_022MA,,B01001_022MA
ZCTA5 90755,06,90755,2018,Sex by Age (full),90755,B01001_022MA,,B01001_022MA
ZCTA5 90802,06,90802,2018,Sex by Age (full),90802,B01001_022MA,,B01001_022MA
ZCTA5 90803,06,90803,2018,Sex by Age (full),90803,B01001_022MA,,B01001_022MA
ZCTA5 90804,06,90804,2018,Sex by Age (full),90804,B01001_022MA,,B01001_022MA
ZCTA5 90805,06,90805,2018,Sex by Age (full),90805,B01001_022MA,,B01001_022MA
ZCTA5 90806,06,90806,2018,Sex by Age (full),90806,B01001_022MA,,B01001_022MA
ZCTA5 90807,06,90807,2018,Sex by Age (full),90807,B01001_022MA,,B01001_022MA
ZCTA5 90808,06,90808,2018,Sex by Age (full),90808,B01001_022MA,,B01001_022MA
ZCTA5 90810,06,90810,2018,Sex by Age (full),90810,B01001_022MA,,B01001_022MA
ZCTA5 90813,06,90813,2018,Sex by Age (full),90813,B01001_022MA,,B01001_022MA
ZCTA5 90814,06,90814,2018,Sex by Age (full),90814,B01001_022MA,,B01001_022MA
ZCTA5 90815,06,90815,2018,Sex by Age (full),90815,B01001_022MA,,B01001_022MA
ZCTA5 90712,06,90712,2019,Sex by Age (full),90712,B01001_022MA,,B01001_022MA
ZCTA5 90755,06,90755,2019,Sex by Age (full),90755,B01001_022MA,,B01001_022MA
ZCTA5 90802,06,90802,2019,Sex by Age (full),90802,B01001_022MA,,B01001_022MA
ZCTA5 90803,06,90803,2019,Sex by Age (full),90803,B01001_022MA,,B01001_022MA
ZCTA5 90804,06,90804,2019,Sex by Age (full),90804,B01001_022MA,,B01001_022MA
ZCTA5 90805,06,90805,2019,Sex by Age (full),90805,B01001_022MA,,B01001_022MA
ZCTA5 90806,06,90806,2019,Sex by Age (full),90806,B01001_022MA,,B01001_022MA
ZCTA5 90807,06,90807,2019,Sex by Age (full),90807,B01001_022MA,,B01001_022MA
ZCTA5 90808,06,90808,2019,Sex by Age (full),90808,B01001_022MA,,B01001_022MA
ZCTA5 90810,06,90810,2019,Sex by Age (full),90810,B01001_022MA,,B01001_022MA
ZCTA5 90813,06,90813,2019,Sex by Age (full),90813,B01001_022MA,,B01001_022MA
ZCTA5 90814,06,90814,2019,Sex by Age (full),90814,B01001_022MA,,B01001_022MA
ZCTA5 90815,06,90815,2019,Sex by Age (full),90815,B01001_022MA,,B01001_022MA
ZCTA5 90712,,90712,2020,Sex by Age (full),90712,B01001_022MA,,B01001_022MA
ZCTA5 90755,,90755,2020,Sex by Age (full),90755,B01001_022MA,,B01001_022MA
ZCTA5 90802,,90802,2020,Sex by Age (full),90802,B01001_022MA,,B01001_022MA
ZCTA5 90803,,90803,2020,Sex by Age (full),90803,B01001_022MA,,B01001_022MA
ZCTA5 90804,,90804,2020,Sex by Age (full),90804,B01001_022MA,,B01001_022MA
ZCTA5 90805,,90805,2020,Sex by Age (full),90805,B01001_022MA,,B01001_022MA
ZCTA5 90806,,90806,2020,Sex by Age (full),90806,B01001_022MA,,B01001_022MA
ZCTA5 90807,,90807,2020,Sex by Age (full),90807,B01001_022MA,,B01001_022MA
ZCTA5 90808,,90808,2020,Sex by Age (full),90808,B01001_022MA,,B01001_022MA
ZCTA5 90810,,90810,2020,Sex by Age (full),90810,B01001_022MA,,B01001_022MA
ZCTA5 90813,,90813,2020,Sex by Age (full),90813,B01001_022MA,,B01001_022MA
ZCTA5 90814,,90814,2020,Sex by Age (full),90814,B01001_022MA,,B01001_022MA
ZCTA5 90815,,90815,2020,Sex by Age (full),90815,B01001_022MA,,B01001_022MA
ZCTA5 90712,,90712,2021,Sex by Age (full),90712,B01001_022MA,,B01001_022MA
ZCTA5 90755,,90755,2021,Sex by Age (full),90755,B01001_022MA,,B01001_022MA
ZCTA5 90802,,90802,2021,Sex by Age (full),90802,B01001_022MA,,B01001_022MA
ZCTA5 90803,,90803,2021,Sex by Age (full),90803,B01001_022MA,,B01001_022MA
ZCTA5 90804,,90804,2021,Sex by Age (full),90804,B01001_022MA,,B01001_022MA
ZCTA5 90805,,90805,2021,Sex by Age (full),90805,B01001_022MA,,B01001_022MA
ZCTA5 90806,,90806,2021,Sex by Age (full),90806,B01001_022MA,,B01001_022MA
ZCTA5 90807,,90807,2021,Sex by Age (full),90807,B01001_022MA,,B01001_022MA
ZCTA5 90808,,90808,2021,Sex by Age (full),90808,B01001_022MA,,B01001_022MA
ZCTA5 90810,,90810,2021,Sex by Age (full),90810,B01001_022MA,,B01001_022MA
ZCTA5 90813,,90813,2021,Sex by Age (full),90813,B01001_022MA,,B01001_022MA
ZCTA5 90814,,90814,2021,Sex by Age (full),90814,B01001_022MA,,B01001_022MA
ZCTA5 90815,,90815,2021,Sex by Age (full),90815,B01001_022MA,,B01001_022MA
ZCTA5 90712,,90712,2022,Sex by Age (full),90712,B01001_022MA,,B01001_022MA
ZCTA5 90755,,90755,2022,Sex by Age (full),90755,B01001_022MA,,B01001_022MA
ZCTA5 90802,,90802,2022,Sex by Age (full),90802,B01001_022MA,,B01001_022MA
ZCTA5 90803,,90803,2022,Sex by Age (full),90803,B01001_022MA,,B01001_022MA
ZCTA5 90804,,90804,2022,Sex by Age (full),90804,B01001_022MA,,B01001_022MA
ZCTA5 90805,,90805,2022,Sex by Age (full),90805,B01001_022MA,,B01001_022MA
ZCTA5 90806,,90806,2022,Sex by Age (full),90806,B01001_022MA,,B01001_022MA
ZCTA5 90807,,90807,2022,Sex by Age (full),90807,B01001_022MA,,B01001_022MA
ZCTA5 90808,,90808,2022,Sex by Age (full),90808,B01001_022MA,,B01001_022MA
ZCTA5 90810,,90810,2022,Sex by Age (full),90810,B01001_022MA,,B01001_022MA
ZCTA5 90813,,90813,2022,Sex by Age (full),90813,B01001_022MA,,B01001_022MA
ZCTA5 90814,,90814,2022,Sex by Age (full),90814,B01001_022MA,,B01001_022MA
ZCTA5 90815,,90815,2022,Sex by Age (full),90815,B01001_022MA,,B01001_022MA
ZCTA5 90712,,90712,2023,Sex by Age (full),90712,B01001_022MA,,B01001_022MA
ZCTA5 90755,,90755,2023,Sex by Age (full),90755,B01001_022MA,,B01001_022MA
ZCTA5 90802,,90802,2023,Sex by Age (full),90802,B01001_022MA,,B01001_022MA
ZCTA5 90803,,90803,2023,Sex by Age (full),90803,B01001_022MA,,B01001_022MA
ZCTA5 90804,,90804,2023,Sex by Age (full),90804,B01001_022MA,,B01001_022MA
ZCTA5 90805,,90805,2023,Sex by Age (full),90805,B01001_022MA,,B01001_022MA
ZCTA5 90806,,90806,2023,Sex by Age (full),90806,B01001_022MA,,B01001_022MA
ZCTA5 90807,,90807,2023,Sex by Age (full),90807,B01001_022MA,,B01001_022MA
ZCTA5 90808,,90808,2023,Sex by Age (full),90808,B01001_022MA,,B01001_022MA
ZCTA5 90810,,90810,2023,Sex by Age (full),90810,B01001_022MA,,B01001_022MA
ZCTA5 90813,,90813,2023,Sex by Age (full),90813,B01001_022MA,,B01001_022MA
ZCTA5 90814,,90814,2023,Sex by Age (full),90814,B01001_022MA,,B01001_022MA
ZCTA5 90815,,90815,2023,Sex by Age (full),90815,B01001_022MA,,B01001_022MA
ZCTA5 90712,06,90712,2018,Sex by Age (full),90712,B01001_023E,294.0,B01001_023E
ZCTA5 90755,06,90755,2018,Sex by Age (full),90755,B01001_023E,85.0,B01001_023E
ZCTA5 90802,06,90802,2018,Sex by Age (full),90802,B01001_023E,276.0,B01001_023E
ZCTA5 90803,06,90803,2018,Sex by Age (full),90803,B01001_023E,480.0,B01001_023E
ZCTA5 90804,06,90804,2018,Sex by Age (full),90804,B01001_023E,174.0,B01001_023E
ZCTA5 90805,06,90805,2018,Sex by Age (full),90805,B01001_023E,568.0,B01001_023E
ZCTA5 90806,06,90806,2018,Sex by Age (full),90806,B01001_023E,228.0,B01001_023E
ZCTA5 90807,06,90807,2018,Sex by Age (full),90807,B01001_023E,318.0,B01001_023E
ZCTA5 90808,06,90808,2018,Sex by Age (full),90808,B01001_023E,391.0,B01001_023E
ZCTA5 90810,06,90810,2018,Sex by Age (full),90810,B01001_023E,170.0,B01001_023E
ZCTA5 90813,06,90813,2018,Sex by Age (full),90813,B01001_023E,245.0,B01001_023E
ZCTA5 90814,06,90814,2018,Sex by Age (full),90814,B01001_023E,46.0,B01001_023E
ZCTA5 90815,06,90815,2018,Sex by Age (full),90815,B01001_023E,413.0,B01001_023E
ZCTA5 90712,06,90712,2019,Sex by Age (full),90712,B01001_023E,264.0,B01001_023E
ZCTA5 90755,06,90755,2019,Sex by Age (full),90755,B01001_023E,122.0,B01001_023E
ZCTA5 90802,06,90802,2019,Sex by Age (full),90802,B01001_023E,223.0,B01001_023E
ZCTA5 90803,06,90803,2019,Sex by Age (full),90803,B01001_023E,586.0,B01001_023E
ZCTA5 90804,06,90804,2019,Sex by Age (full),90804,B01001_023E,184.0,B01001_023E
ZCTA5 90805,06,90805,2019,Sex by Age (full),90805,B01001_023E,569.0,B01001_023E
ZCTA5 90806,06,90806,2019,Sex by Age (full),90806,B01001_023E,282.0,B01001_023E
ZCTA5 90807,06,90807,2019,Sex by Age (full),90807,B01001_023E,406.0,B01001_023E
ZCTA5 90808,06,90808,2019,Sex by Age (full),90808,B01001_023E,438.0,B01001_023E
ZCTA5 90810,06,90810,2019,Sex by Age (full),90810,B01001_023E,228.0,B01001_023E
ZCTA5 90813,06,90813,2019,Sex by Age (full),90813,B01001_023E,209.0,B01001_023E
ZCTA5 90814,06,90814,2019,Sex by Age (full),90814,B01001_023E,76.0,B01001_023E
ZCTA5 90815,06,90815,2019,Sex by Age (full),90815,B01001_023E,402.0,B01001_023E
ZCTA5 90712,,90712,2020,Sex by Age (full),90712,B01001_023E,271.0,B01001_023E
ZCTA5 90755,,90755,2020,Sex by Age (full),90755,B01001_023E,97.0,B01001_023E
ZCTA5 90802,,90802,2020,Sex by Age (full),90802,B01001_023E,161.0,B01001_023E
ZCTA5 90803,,90803,2020,Sex by Age (full),90803,B01001_023E,764.0,B01001_023E
ZCTA5 90804,,90804,2020,Sex by Age (full),90804,B01001_023E,187.0,B01001_023E
ZCTA5 90805,,90805,2020,Sex by Age (full),90805,B01001_023E,553.0,B01001_023E
ZCTA5 90806,,90806,2020,Sex by Age (full),90806,B01001_023E,227.0,B01001_023E
ZCTA5 90807,,90807,2020,Sex by Age (full),90807,B01001_023E,450.0,B01001_023E
ZCTA5 90808,,90808,2020,Sex by Age (full),90808,B01001_023E,359.0,B01001_023E
ZCTA5 90810,,90810,2020,Sex by Age (full),90810,B01001_023E,232.0,B01001_023E
ZCTA5 90813,,90813,2020,Sex by Age (full),90813,B01001_023E,143.0,B01001_023E
ZCTA5 90814,,90814,2020,Sex by Age (full),90814,B01001_023E,72.0,B01001_023E
ZCTA5 90815,,90815,2020,Sex by Age (full),90815,B01001_023E,394.0,B01001_023E
ZCTA5 90712,,90712,2021,Sex by Age (full),90712,B01001_023E,299.0,B01001_023E
ZCTA5 90755,,90755,2021,Sex by Age (full),90755,B01001_023E,97.0,B01001_023E
ZCTA5 90802,,90802,2021,Sex by Age (full),90802,B01001_023E,160.0,B01001_023E
ZCTA5 90803,,90803,2021,Sex by Age (full),90803,B01001_023E,726.0,B01001_023E
ZCTA5 90804,,90804,2021,Sex by Age (full),90804,B01001_023E,224.0,B01001_023E
ZCTA5 90805,,90805,2021,Sex by Age (full),90805,B01001_023E,502.0,B01001_023E
ZCTA5 90806,,90806,2021,Sex by Age (full),90806,B01001_023E,296.0,B01001_023E
ZCTA5 90807,,90807,2021,Sex by Age (full),90807,B01001_023E,393.0,B01001_023E
ZCTA5 90808,,90808,2021,Sex by Age (full),90808,B01001_023E,453.0,B01001_023E
ZCTA5 90810,,90810,2021,Sex by Age (full),90810,B01001_023E,248.0,B01001_023E
ZCTA5 90813,,90813,2021,Sex by Age (full),90813,B01001_023E,180.0,B01001_023E
ZCTA5 90814,,90814,2021,Sex by Age (full),90814,B01001_023E,88.0,B01001_023E
ZCTA5 90815,,90815,2021,Sex by Age (full),90815,B01001_023E,408.0,B01001_023E
ZCTA5 90712,,90712,2022,Sex by Age (full),90712,B01001_023E,328.0,B01001_023E
ZCTA5 90755,,90755,2022,Sex by Age (full),90755,B01001_023E,97.0,B01001_023E
ZCTA5 90802,,90802,2022,Sex by Age (full),90802,B01001_023E,106.0,B01001_023E
ZCTA5 90803,,90803,2022,Sex by Age (full),90803,B01001_023E,776.0,B01001_023E
ZCTA5 90804,,90804,2022,Sex by Age (full),90804,B01001_023E,163.0,B01001_023E
ZCTA5 90805,,90805,2022,Sex by Age (full),90805,B01001_023E,563.0,B01001_023E
ZCTA5 90806,,90806,2022,Sex by Age (full),90806,B01001_023E,351.0,B01001_023E
ZCTA5 90807,,90807,2022,Sex by Age (full),90807,B01001_023E,407.0,B01001_023E
ZCTA5 90808,,90808,2022,Sex by Age (full),90808,B01001_023E,481.0,B01001_023E
ZCTA5 90810,,90810,2022,Sex by Age (full),90810,B01001_023E,331.0,B01001_023E
ZCTA5 90813,,90813,2022,Sex by Age (full),90813,B01001_023E,237.0,B01001_023E
ZCTA5 90814,,90814,2022,Sex by Age (full),90814,B01001_023E,105.0,B01001_023E
ZCTA5 90815,,90815,2022,Sex by Age (full),90815,B01001_023E,423.0,B01001_023E
ZCTA5 90712,,90712,2023,Sex by Age (full),90712,B01001_023E,395.0,B01001_023E
ZCTA5 90755,,90755,2023,Sex by Age (full),90755,B01001_023E,83.0,B01001_023E
ZCTA5 90802,,90802,2023,Sex by Age (full),90802,B01001_023E,145.0,B01001_023E
ZCTA5 90803,,90803,2023,Sex by Age (full),90803,B01001_023E,841.0,B01001_023E
ZCTA5 90804,,90804,2023,Sex by Age (full),90804,B01001_023E,158.0,B01001_023E
ZCTA5 90805,,90805,2023,Sex by Age (full),90805,B01001_023E,589.0,B01001_023E
ZCTA5 90806,,90806,2023,Sex by Age (full),90806,B01001_023E,384.0,B01001_023E
ZCTA5 90807,,90807,2023,Sex by Age (full),90807,B01001_023E,495.0,B01001_023E
ZCTA5 90808,,90808,2023,Sex by Age (full),90808,B01001_023E,511.0,B01001_023E
ZCTA5 90810,,90810,2023,Sex by Age (full),90810,B01001_023E,359.0,B01001_023E
ZCTA5 90813,,90813,2023,Sex by Age (full),90813,B01001_023E,306.0,B01001_023E
ZCTA5 90814,,90814,2023,Sex by Age (full),90814,B01001_023E,147.0,B01001_023E
ZCTA5 90815,,90815,2023,Sex by Age (full),90815,B01001_023E,442.0,B01001_023E
ZCTA5 90712,06,90712,2018,Sex by Age (full),90712,B01001_023EA,,B01001_023EA
ZCTA5 90755,06,90755,2018,Sex by Age (full),90755,B01001_023EA,,B01001_023EA
ZCTA5 90802,06,90802,2018,Sex by Age (full),90802,B01001_023EA,,B01001_023EA
ZCTA5 90803,06,90803,2018,Sex by Age (full),90803,B01001_023EA,,B01001_023EA
ZCTA5 90804,06,90804,2018,Sex by Age (full),90804,B01001_023EA,,B01001_023EA
ZCTA5 90805,06,90805,2018,Sex by Age (full),90805,B01001_023EA,,B01001_023EA
ZCTA5 90806,06,90806,2018,Sex by Age (full),90806,B01001_023EA,,B01001_023EA
ZCTA5 90807,06,90807,2018,Sex by Age (full),90807,B01001_023EA,,B01001_023EA
ZCTA5 90808,06,90808,2018,Sex by Age (full),90808,B01001_023EA,,B01001_023EA
ZCTA5 90810,06,90810,2018,Sex by Age (full),90810,B01001_023EA,,B01001_023EA
ZCTA5 90813,06,90813,2018,Sex by Age (full),90813,B01001_023EA,,B01001_023EA
ZCTA5 90814,06,90814,2018,Sex by Age (full),90814,B01001_023EA,,B01001_023EA
ZCTA5 90815,06,90815,2018,Sex by Age (full),90815,B01001_023EA,,B01001_023EA
ZCTA5 90712,06,90712,2019,Sex by Age (full),90712,B01001_023EA,,B01001_023EA
ZCTA5 90755,06,90755,2019,Sex by Age (full),90755,B01001_023EA,,B01001_023EA
ZCTA5 90802,06,90802,2019,Sex by Age (full),90802,B01001_023EA,,B01001_023EA
ZCTA5 90803,06,90803,2019,Sex by Age (full),90803,B01001_023EA,,B01001_023EA
ZCTA5 90804,06,90804,2019,Sex by Age (full),90804,B01001_023EA,,B01001_023EA
ZCTA5 90805,06,90805,2019,Sex by Age (full),90805,B01001_023EA,,B01001_023EA
ZCTA5 90806,06,90806,2019,Sex by Age (full),90806,B01001_023EA,,B01001_023EA
ZCTA5 90807,06,90807,2019,Sex by Age (full),90807,B01001_023EA,,B01001_023EA
ZCTA5 90808,06,90808,2019,Sex by Age (full),90808,B01001_023EA,,B01001_023EA
ZCTA5 90810,06,90810,2019,Sex by Age (full),90810,B01001_023EA,,B01001_023EA
ZCTA5 90813,06,90813,2019,Sex by Age (full),90813,B01001_023EA,,B01001_023EA
ZCTA5 90814,06,90814,2019,Sex by Age (full),90814,B01001_023EA,,B01001_023EA
ZCTA5 90815,06,90815,2019,Sex by Age (full),90815,B01001_023EA,,B01001_023EA
ZCTA5 90712,,90712,2020,Sex by Age (full),90712,B01001_023EA,,B01001_023EA
ZCTA5 90755,,90755,2020,Sex by Age (full),90755,B01001_023EA,,B01001_023EA
ZCTA5 90802,,90802,2020,Sex by Age (full),90802,B01001_023EA,,B01001_023EA
ZCTA5 90803,,90803,2020,Sex by Age (full),90803,B01001_023EA,,B01001_023EA
ZCTA5 90804,,90804,2020,Sex by Age (full),90804,B01001_023EA,,B01001_023EA
ZCTA5 90805,,90805,2020,Sex by Age (full),90805,B01001_023EA,,B01001_023EA
ZCTA5 90806,,90806,2020,Sex by Age (full),90806,B01001_023EA,,B01001_023EA
ZCTA5 90807,,90807,2020,Sex by Age (full),90807,B01001_023EA,,B01001_023EA
ZCTA5 90808,,90808,2020,Sex by Age (full),90808,B01001_023EA,,B01001_023EA
ZCTA5 90810,,90810,2020,Sex by Age (full),90810,B01001_023EA,,B01001_023EA
ZCTA5 90813,,90813,2020,Sex by Age (full),90813,B01001_023EA,,B01001_023EA
ZCTA5 90814,,90814,2020,Sex by Age (full),90814,B01001_023EA,,B01001_023EA
ZCTA5 90815,,90815,2020,Sex by Age (full),90815,B01001_023EA,,B01001_023EA
ZCTA5 90712,,90712,2021,Sex by Age (full),90712,B01001_023EA,,B01001_023EA
ZCTA5 90755,,90755,2021,Sex by Age (full),90755,B01001_023EA,,B01001_023EA
ZCTA5 90802,,90802,2021,Sex by Age (full),90802,B01001_023EA,,B01001_023EA
ZCTA5 90803,,90803,2021,Sex by Age (full),90803,B01001_023EA,,B01001_023EA
ZCTA5 90804,,90804,2021,Sex by Age (full),90804,B01001_023EA,,B01001_023EA
ZCTA5 90805,,90805,2021,Sex by Age (full),90805,B01001_023EA,,B01001_023EA
ZCTA5 90806,,90806,2021,Sex by Age (full),90806,B01001_023EA,,B01001_023EA
ZCTA5 90807,,90807,2021,Sex by Age (full),90807,B01001_023EA,,B01001_023EA
ZCTA5 90808,,90808,2021,Sex by Age (full),90808,B01001_023EA,,B01001_023EA
ZCTA5 90810,,90810,2021,Sex by Age (full),90810,B01001_023EA,,B01001_023EA
ZCTA5 90813,,90813,2021,Sex by Age (full),90813,B01001_023EA,,B01001_023EA
ZCTA5 90814,,90814,2021,Sex by Age (full),90814,B01001_023EA,,B01001_023EA
ZCTA5 90815,,90815,2021,Sex by Age (full),90815,B01001_023EA,,B01001_023EA
ZCTA5 90712,,90712,2022,Sex by Age (full),90712,B01001_023EA,,B01001_023EA
ZCTA5 90755,,90755,2022,Sex by Age (full),90755,B01001_023EA,,B01001_023EA
ZCTA5 90802,,90802,2022,Sex by Age (full),90802,B01001_023EA,,B01001_023EA
ZCTA5 90803,,90803,2022,Sex by Age (full),90803,B01001_023EA,,B01001_023EA
ZCTA5 90804,,90804,2022,Sex by Age (full),90804,B01001_023EA,,B01001_023EA
ZCTA5 90805,,90805,2022,Sex by Age (full),90805,B01001_023EA,,B01001_023EA
ZCTA5 90806,,90806,2022,Sex by Age (full),90806,B01001_023EA,,B01001_023EA
ZCTA5 90807,,90807,2022,Sex by Age (full),90807,B01001_023EA,,B01001_023EA
ZCTA5 90808,,90808,2022,Sex by Age (full),90808,B01001_023EA,,B01001_023EA
ZCTA5 90810,,90810,2022,Sex by Age (full),90810,B01001_023EA,,B01001_023EA
ZCTA5 90813,,90813,2022,Sex by Age (full),90813,B01001_023EA,,B01001_023EA
ZCTA5 90814,,90814,2022,Sex by Age (full),90814,B01001_023EA,,B01001_023EA
ZCTA5 90815,,90815,2022,Sex by Age (full),90815,B01001_023EA,,B01001_023EA
ZCTA5 90712,,90712,2023,Sex by Age (full),90712,B01001_023EA,,B01001_023EA
ZCTA5 90755,,90755,2023,Sex by Age (full),90755,B01001_023EA,,B01001_023EA
ZCTA5 90802,,90802,2023,Sex by Age (full),90802,B01001_023EA,,B01001_023EA
ZCTA5 90803,,90803,2023,Sex by Age (full),90803,B01001_023EA,,B01001_023EA
ZCTA5 90804,,90804,2023,Sex by Age (full),90804,B01001_023EA,,B01001_023EA
ZCTA5 90805,,90805,2023,Sex by Age (full),90805,B01001_023EA,,B01001_023EA
ZCTA5 90806,,90806,2023,Sex by Age (full),90806,B01001_023EA,,B01001_023EA
ZCTA5 90807,,90807,2023,Sex by Age (full),90807,B01001_023EA,,B01001_023EA
ZCTA5 90808,,90808,2023,Sex by Age (full),90808,B01001_023EA,,B01001_023EA
ZCTA5 90810,,90810,2023,Sex by Age (full),90810,B01001_023EA,,B01001_023EA
ZCTA5 90813,,90813,2023,Sex by Age (full),90813,B01001_023EA,,B01001_023EA
ZCTA5 90814,,90814,2023,Sex by Age (full),90814,B01001_023EA,,B01001_023EA
ZCTA5 90815,,90815,2023,Sex by Age (full),90815,B01001_023EA,,B01001_023EA
ZCTA5 90712,06,90712,2018,Sex by Age (full),90712,B01001_023M,113.0,B01001_023M
ZCTA5 90755,06,90755,2018,Sex by Age (full),90755,B01001_023M,71.0,B01001_023M
ZCTA5 90802,06,90802,2018,Sex by Age (full),90802,B01001_023M,109.0,B01001_023M
ZCTA5 90803,06,90803,2018,Sex by Age (full),90803,B01001_023M,105.0,B01001_023M
ZCTA5 90804,06,90804,2018,Sex by Age (full),90804,B01001_023M,77.0,B01001_023M
ZCTA5 90805,06,90805,2018,Sex by Age (full),90805,B01001_023M,129.0,B01001_023M
ZCTA5 90806,06,90806,2018,Sex by Age (full),90806,B01001_023M,82.0,B01001_023M
ZCTA5 90807,06,90807,2018,Sex by Age (full),90807,B01001_023M,112.0,B01001_023M
ZCTA5 90808,06,90808,2018,Sex by Age (full),90808,B01001_023M,100.0,B01001_023M
ZCTA5 90810,06,90810,2018,Sex by Age (full),90810,B01001_023M,67.0,B01001_023M
ZCTA5 90813,06,90813,2018,Sex by Age (full),90813,B01001_023M,107.0,B01001_023M
ZCTA5 90814,06,90814,2018,Sex by Age (full),90814,B01001_023M,45.0,B01001_023M
ZCTA5 90815,06,90815,2018,Sex by Age (full),90815,B01001_023M,97.0,B01001_023M
ZCTA5 90712,06,90712,2019,Sex by Age (full),90712,B01001_023M,87.0,B01001_023M
ZCTA5 90755,06,90755,2019,Sex by Age (full),90755,B01001_023M,83.0,B01001_023M
ZCTA5 90802,06,90802,2019,Sex by Age (full),90802,B01001_023M,109.0,B01001_023M
ZCTA5 90803,06,90803,2019,Sex by Age (full),90803,B01001_023M,111.0,B01001_023M
ZCTA5 90804,06,90804,2019,Sex by Age (full),90804,B01001_023M,84.0,B01001_023M
ZCTA5 90805,06,90805,2019,Sex by Age (full),90805,B01001_023M,167.0,B01001_023M
